,Zip,Complain,Count
16615,10463,STRUCTURAL,1
16616,10466,STRUCTURAL,1
16617,10472,STRUCTURAL,1
16618,11206,STRUCTURAL,1
16619,11221,STRUCTURAL,3
16620,11369,STRUCTURAL,1
16621,11372,STRUCTURAL,1
16622,11414,STRUCTURAL,1
16623,11433,STRUCTURAL,1
16624,10002,Summer Camp,1
16625,10302,Summer Camp,1
16626,10464,Summer Camp,1
16627,11235,Summer Camp,1
16628,11375,Summer Camp,1
16629,,Sweeping/Missed-Inadequate,66
16630,10001,Sweeping/Missed-Inadequate,1
16631,10002,Sweeping/Missed-Inadequate,4
16632,10003,Sweeping/Missed-Inadequate,5
16633,10009,Sweeping/Missed-Inadequate,5
16634,10011,Sweeping/Missed-Inadequate,2
16635,10012,Sweeping/Missed-Inadequate,1
16636,10013,Sweeping/Missed-Inadequate,2
16637,10014,Sweeping/Missed-Inadequate,9
16638,10016,Sweeping/Missed-Inadequate,6
16639,10017,Sweeping/Missed-Inadequate,1
16640,10019,Sweeping/Missed-Inadequate,3
16641,10021,Sweeping/Missed-Inadequate,4
16642,10022,Sweeping/Missed-Inadequate,1
16643,10023,Sweeping/Missed-Inadequate,3
16644,10024,Sweeping/Missed-Inadequate,29
16645,10025,Sweeping/Missed-Inadequate,10
16646,10026,Sweeping/Missed-Inadequate,7
16647,10027,Sweeping/Missed-Inadequate,6
16648,10028,Sweeping/Missed-Inadequate,7
16649,10029,Sweeping/Missed-Inadequate,5
16650,10030,Sweeping/Missed-Inadequate,10
16651,10031,Sweeping/Missed-Inadequate,3
16652,10032,Sweeping/Missed-Inadequate,10
16653,10033,Sweeping/Missed-Inadequate,1
16654,10034,Sweeping/Missed-Inadequate,7
16655,10035,Sweeping/Missed-Inadequate,6
16656,10036,Sweeping/Missed-Inadequate,2
16657,10037,Sweeping/Missed-Inadequate,4
16658,10039,Sweeping/Missed-Inadequate,2
16659,10040,Sweeping/Missed-Inadequate,2
16660,10069,Sweeping/Missed-Inadequate,1
16661,10075,Sweeping/Missed-Inadequate,4
16662,10128,Sweeping/Missed-Inadequate,6
16663,10282,Sweeping/Missed-Inadequate,1
16664,10304,Sweeping/Missed-Inadequate,1
16665,10305,Sweeping/Missed-Inadequate,1
16666,10312,Sweeping/Missed-Inadequate,1
16667,10451,Sweeping/Missed-Inadequate,1
16668,10452,Sweeping/Missed-Inadequate,2
16669,10453,Sweeping/Missed-Inadequate,1
16670,10454,Sweeping/Missed-Inadequate,4
16671,10455,Sweeping/Missed-Inadequate,2
16672,10456,Sweeping/Missed-Inadequate,3
16673,10457,Sweeping/Missed-Inadequate,2
16674,10458,Sweeping/Missed-Inadequate,1
16675,10459,Sweeping/Missed-Inadequate,4
16676,10460,Sweeping/Missed-Inadequate,4
16677,10461,Sweeping/Missed-Inadequate,2
16678,10462,Sweeping/Missed-Inadequate,3
16679,10463,Sweeping/Missed-Inadequate,6
16680,10464,Sweeping/Missed-Inadequate,1
16681,10465,Sweeping/Missed-Inadequate,3
16682,10466,Sweeping/Missed-Inadequate,5
16683,10467,Sweeping/Missed-Inadequate,17
16684,10468,Sweeping/Missed-Inadequate,2
16685,10469,Sweeping/Missed-Inadequate,14
16686,10472,Sweeping/Missed-Inadequate,6
16687,10473,Sweeping/Missed-Inadequate,4
16688,10474,Sweeping/Missed-Inadequate,3
16689,10475,Sweeping/Missed-Inadequate,2
16690,11101,Sweeping/Missed-Inadequate,7
16691,11102,Sweeping/Missed-Inadequate,3
16692,11103,Sweeping/Missed-Inadequate,13
16693,11104,Sweeping/Missed-Inadequate,21
16694,11105,Sweeping/Missed-Inadequate,13
16695,11106,Sweeping/Missed-Inadequate,6
16696,11201,Sweeping/Missed-Inadequate,15
16697,11203,Sweeping/Missed-Inadequate,49
16698,11204,Sweeping/Missed-Inadequate,30
16699,11205,Sweeping/Missed-Inadequate,9
16700,11206,Sweeping/Missed-Inadequate,11
16701,11207,Sweeping/Missed-Inadequate,19
16702,11208,Sweeping/Missed-Inadequate,24
16703,11209,Sweeping/Missed-Inadequate,28
16704,11210,Sweeping/Missed-Inadequate,33
16705,11211,Sweeping/Missed-Inadequate,21
16706,11212,Sweeping/Missed-Inadequate,20
16707,11213,Sweeping/Missed-Inadequate,16
16708,11214,Sweeping/Missed-Inadequate,32
16709,11215,Sweeping/Missed-Inadequate,23
16710,11216,Sweeping/Missed-Inadequate,15
16711,11217,Sweeping/Missed-Inadequate,21
16712,11218,Sweeping/Missed-Inadequate,26
16713,11219,Sweeping/Missed-Inadequate,21
16714,11220,Sweeping/Missed-Inadequate,19
16715,11221,Sweeping/Missed-Inadequate,14
16716,11222,Sweeping/Missed-Inadequate,8
16717,11223,Sweeping/Missed-Inadequate,36
16718,11224,Sweeping/Missed-Inadequate,14
16719,11225,Sweeping/Missed-Inadequate,7
16720,11226,Sweeping/Missed-Inadequate,21
16721,11228,Sweeping/Missed-Inadequate,14
16722,11229,Sweeping/Missed-Inadequate,14
16723,11230,Sweeping/Missed-Inadequate,48
16724,11231,Sweeping/Missed-Inadequate,11
16725,11232,Sweeping/Missed-Inadequate,1
16726,11233,Sweeping/Missed-Inadequate,23
16727,11234,Sweeping/Missed-Inadequate,15
16728,11235,Sweeping/Missed-Inadequate,25
16729,11236,Sweeping/Missed-Inadequate,51
16730,11237,Sweeping/Missed-Inadequate,5
16731,11238,Sweeping/Missed-Inadequate,13
16732,11249,Sweeping/Missed-Inadequate,5
16733,11354,Sweeping/Missed-Inadequate,4
16734,11355,Sweeping/Missed-Inadequate,13
16735,11356,Sweeping/Missed-Inadequate,1
16736,11358,Sweeping/Missed-Inadequate,4
16737,11365,Sweeping/Missed-Inadequate,5
16738,11366,Sweeping/Missed-Inadequate,1
16739,11367,Sweeping/Missed-Inadequate,16
16740,11368,Sweeping/Missed-Inadequate,21
16741,11369,Sweeping/Missed-Inadequate,25
16742,11370,Sweeping/Missed-Inadequate,6
16743,11372,Sweeping/Missed-Inadequate,8
16744,11373,Sweeping/Missed-Inadequate,4
16745,11374,Sweeping/Missed-Inadequate,4
16746,11375,Sweeping/Missed-Inadequate,21
16747,11377,Sweeping/Missed-Inadequate,20
16748,11378,Sweeping/Missed-Inadequate,4
16749,11385,Sweeping/Missed-Inadequate,59
16750,11412,Sweeping/Missed-Inadequate,1
16751,11413,Sweeping/Missed-Inadequate,1
16752,11415,Sweeping/Missed-Inadequate,6
16753,11416,Sweeping/Missed-Inadequate,1
16754,11418,Sweeping/Missed-Inadequate,5
16755,11422,Sweeping/Missed-Inadequate,1
16756,11423,Sweeping/Missed-Inadequate,3
16757,11432,Sweeping/Missed-Inadequate,11
16758,11433,Sweeping/Missed-Inadequate,3
16759,11434,Sweeping/Missed-Inadequate,1
16760,11435,Sweeping/Missed-Inadequate,12
16761,11691,Sweeping/Missed-Inadequate,1
16762,11692,Sweeping/Missed-Inadequate,2
16763,11693,Sweeping/Missed-Inadequate,10
16764,11694,Sweeping/Missed-Inadequate,12
16765,10002,Tattooing,4
16766,10009,Tattooing,2
16767,10011,Tattooing,1
16768,10013,Tattooing,2
16769,10014,Tattooing,3
16770,10026,Tattooing,1
16771,10027,Tattooing,3
16772,10029,Tattooing,1
16773,10032,Tattooing,1
16774,10033,Tattooing,1
16775,10040,Tattooing,1
16776,10301,Tattooing,2
16777,10302,Tattooing,1
16778,10304,Tattooing,1
16779,10309,Tattooing,2
16780,10452,Tattooing,1
16781,10454,Tattooing,2
16782,10455,Tattooing,3
16783,10457,Tattooing,2
16784,10458,Tattooing,2
16785,10459,Tattooing,2
16786,10460,Tattooing,2
16787,10462,Tattooing,2
16788,10467,Tattooing,4
16789,10468,Tattooing,2
16790,10472,Tattooing,3
16791,11104,Tattooing,1
16792,11106,Tattooing,1
16793,11201,Tattooing,1
16794,11203,Tattooing,1
16795,11204,Tattooing,2
16796,11206,Tattooing,2
16797,11209,Tattooing,3
16798,11210,Tattooing,1
16799,11211,Tattooing,1
16800,11213,Tattooing,2
16801,11220,Tattooing,1
16802,11222,Tattooing,1
16803,11225,Tattooing,1
16804,11226,Tattooing,2
16805,11229,Tattooing,2
16806,11233,Tattooing,1
16807,11237,Tattooing,1
16808,11238,Tattooing,2
16809,11354,Tattooing,2
16810,11355,Tattooing,1
16811,11367,Tattooing,2
16812,11368,Tattooing,1
16813,11385,Tattooing,4
16814,11415,Tattooing,1
16815,11432,Tattooing,15
16816,11433,Tattooing,2
16817,11693,Tattooing,1
16818,,Taxi Complaint,222
16819,?,Taxi Complaint,3
16820,0,Taxi Complaint,15
16821,0,Taxi Complaint,1
16822,717,Taxi Complaint,1
16823,6401,Taxi Complaint,1
16824,6477,Taxi Complaint,1
16825,6830,Taxi Complaint,1
16826,6851,Taxi Complaint,2
16827,6901,Taxi Complaint,4
16828,7002,Taxi Complaint,2
16829,7004,Taxi Complaint,1
16830,7010,Taxi Complaint,1
16831,7020,Taxi Complaint,3
16832,7023,Taxi Complaint,1
16833,7024,Taxi Complaint,5
16834,7029,Taxi Complaint,4
16835,7030,Taxi Complaint,15
16836,7034,Taxi Complaint,1
16837,7036,Taxi Complaint,1
16838,7047,Taxi Complaint,3
16839,7052,Taxi Complaint,2
16840,7055,Taxi Complaint,1
16841,7059,Taxi Complaint,1
16842,7071,Taxi Complaint,1
16843,7073,Taxi Complaint,3
16844,7076,Taxi Complaint,1
16845,7078,Taxi Complaint,1
16846,7083,Taxi Complaint,1
16847,7086,Taxi Complaint,2
16848,7087,Taxi Complaint,2
16849,7090,Taxi Complaint,1
16850,7093,Taxi Complaint,3
16851,7094,Taxi Complaint,5
16852,7102,Taxi Complaint,3
16853,7103,Taxi Complaint,1
16854,711,Taxi Complaint,1
16855,7114,Taxi Complaint,64
16856,7115,Taxi Complaint,1
16857,7201,Taxi Complaint,4
16858,7206,Taxi Complaint,1
16859,7208,Taxi Complaint,1
16860,7302,Taxi Complaint,11
16861,7304,Taxi Complaint,1
16862,7305,Taxi Complaint,1
16863,7306,Taxi Complaint,6
16864,7310,Taxi Complaint,13
16865,7311,Taxi Complaint,1
16866,7450,Taxi Complaint,1
16867,7463,Taxi Complaint,1
16868,7481,Taxi Complaint,1
16869,7601,Taxi Complaint,1
16870,7604,Taxi Complaint,3
16871,7607,Taxi Complaint,1
16872,7631,Taxi Complaint,1
16873,7632,Taxi Complaint,1
16874,7643,Taxi Complaint,1
16875,7645,Taxi Complaint,1
16876,7646,Taxi Complaint,1
16877,7652,Taxi Complaint,2
16878,7657,Taxi Complaint,1
16879,7666,Taxi Complaint,1
16880,7670,Taxi Complaint,2
16881,7700,Taxi Complaint,1
16882,7722,Taxi Complaint,1
16883,7906,Taxi Complaint,1
16884,8701,Taxi Complaint,1
16885,8807,Taxi Complaint,3
16886,8816,Taxi Complaint,2
16887,8830,Taxi Complaint,1
16888,8840,Taxi Complaint,1
16889,8873,Taxi Complaint,1
16890,8901,Taxi Complaint,1
16891,10000,Taxi Complaint,16
16892,10001,Taxi Complaint,707
16893,10002,Taxi Complaint,368
16894,10003,Taxi Complaint,600
16895,10004,Taxi Complaint,142
16896,10005,Taxi Complaint,114
16897,10006,Taxi Complaint,52
16898,10007,Taxi Complaint,152
16899,10009,Taxi Complaint,286
16900,10010,Taxi Complaint,380
16901,10011,Taxi Complaint,551
16902,10012,Taxi Complaint,352
16903,10013,Taxi Complaint,384
16904,10014,Taxi Complaint,378
16905,10016,Taxi Complaint,740
16906,10017,Taxi Complaint,506
16907,10018,Taxi Complaint,312
16908,10019,Taxi Complaint,959
16909,10020,Taxi Complaint,40
16910,10021,Taxi Complaint,328
16911,10022,Taxi Complaint,648
16912,10023,Taxi Complaint,415
16913,10024,Taxi Complaint,294
16914,10025,Taxi Complaint,289
16915,10026,Taxi Complaint,91
16916,10027,Taxi Complaint,151
16917,10028,Taxi Complaint,298
16918,10029,Taxi Complaint,151
16919,10030,Taxi Complaint,34
16920,10031,Taxi Complaint,45
16921,10032,Taxi Complaint,54
16922,10033,Taxi Complaint,38
16923,10034,Taxi Complaint,24
16924,10035,Taxi Complaint,75
16925,10036,Taxi Complaint,847
16926,10037,Taxi Complaint,35
16927,10038,Taxi Complaint,134
16928,10039,Taxi Complaint,26
16929,10040,Taxi Complaint,25
16930,10044,Taxi Complaint,17
16931,10048,Taxi Complaint,8
16932,10065,Taxi Complaint,305
16933,10069,Taxi Complaint,21
16934,10075,Taxi Complaint,184
16935,10103,Taxi Complaint,3
16936,10107,Taxi Complaint,2
16937,10111,Taxi Complaint,1
16938,10112,Taxi Complaint,3
16939,10119,Taxi Complaint,13
16940,10128,Taxi Complaint,261
16941,10153,Taxi Complaint,4
16942,10159,Taxi Complaint,1
16943,10162,Taxi Complaint,4
16944,10280,Taxi Complaint,26
16945,10281,Taxi Complaint,24
16946,10282,Taxi Complaint,45
16947,10301,Taxi Complaint,6
16948,10303,Taxi Complaint,1
16949,10304,Taxi Complaint,5
16950,10305,Taxi Complaint,4
16951,10306,Taxi Complaint,1
16952,10310,Taxi Complaint,1
16953,10312,Taxi Complaint,1
16954,10451,Taxi Complaint,19
16955,10452,Taxi Complaint,11
16956,10453,Taxi Complaint,19
16957,10454,Taxi Complaint,13
16958,10455,Taxi Complaint,9
16959,10456,Taxi Complaint,17
16960,10457,Taxi Complaint,8
16961,10458,Taxi Complaint,15
16962,10459,Taxi Complaint,6
16963,10460,Taxi Complaint,10
16964,10461,Taxi Complaint,9
16965,10462,Taxi Complaint,20
16966,10463,Taxi Complaint,31
16967,10465,Taxi Complaint,8
16968,10466,Taxi Complaint,5
16969,10467,Taxi Complaint,12
16970,10468,Taxi Complaint,17
16971,10469,Taxi Complaint,4
16972,10470,Taxi Complaint,5
16973,10471,Taxi Complaint,15
16974,10472,Taxi Complaint,13
16975,10473,Taxi Complaint,13
16976,10474,Taxi Complaint,4
16977,10475,Taxi Complaint,14
16978,10502,Taxi Complaint,1
16979,10504,Taxi Complaint,1
16980,10528,Taxi Complaint,1
16981,10532,Taxi Complaint,1
16982,10549,Taxi Complaint,1
16983,10553,Taxi Complaint,1
16984,10566,Taxi Complaint,1
16985,10572,Taxi Complaint,1
16986,10573,Taxi Complaint,2
16987,10577,Taxi Complaint,1
16988,10583,Taxi Complaint,6
16989,10591,Taxi Complaint,3
16990,10598,Taxi Complaint,1
16991,10604,Taxi Complaint,1
16992,10701,Taxi Complaint,1
16993,10704,Taxi Complaint,1
16994,10705,Taxi Complaint,2
16995,10708,Taxi Complaint,1
16996,10710,Taxi Complaint,3
16997,10801,Taxi Complaint,3
16998,10803,Taxi Complaint,2
16999,10940,Taxi Complaint,1
17000,10952,Taxi Complaint,1
17001,10954,Taxi Complaint,1
17002,10964,Taxi Complaint,2
17003,11001,Taxi Complaint,2
17004,11003,Taxi Complaint,6
17005,11004,Taxi Complaint,3
17006,11010,Taxi Complaint,2
17007,11011,Taxi Complaint,1
17008,11020,Taxi Complaint,1
17009,11021,Taxi Complaint,4
17010,11023,Taxi Complaint,2
17011,11030,Taxi Complaint,3
17012,11040,Taxi Complaint,6
17013,11042,Taxi Complaint,1
17014,11050,Taxi Complaint,2
17015,11101,Taxi Complaint,180
17016,11102,Taxi Complaint,73
17017,11103,Taxi Complaint,67
17018,11104,Taxi Complaint,48
17019,11105,Taxi Complaint,51
17020,11106,Taxi Complaint,58
17021,11109,Taxi Complaint,22
17022,11111,Taxi Complaint,4
17023,11201,Taxi Complaint,306
17024,11203,Taxi Complaint,20
17025,11204,Taxi Complaint,17
17026,11205,Taxi Complaint,73
17027,11206,Taxi Complaint,59
17028,11207,Taxi Complaint,19
17029,11208,Taxi Complaint,11
17030,11209,Taxi Complaint,38
17031,11210,Taxi Complaint,26
17032,11211,Taxi Complaint,191
17033,11212,Taxi Complaint,8
17034,11213,Taxi Complaint,20
17035,11214,Taxi Complaint,10
17036,11215,Taxi Complaint,162
17037,11216,Taxi Complaint,71
17038,11217,Taxi Complaint,159
17039,11218,Taxi Complaint,42
17040,11219,Taxi Complaint,19
17041,11220,Taxi Complaint,27
17042,11221,Taxi Complaint,36
17043,11222,Taxi Complaint,87
17044,11223,Taxi Complaint,6
17045,11224,Taxi Complaint,5
17046,11225,Taxi Complaint,39
17047,11226,Taxi Complaint,46
17048,11228,Taxi Complaint,5
17049,11229,Taxi Complaint,13
17050,11230,Taxi Complaint,23
17051,11231,Taxi Complaint,100
17052,11232,Taxi Complaint,28
17053,11233,Taxi Complaint,25
17054,11234,Taxi Complaint,19
17055,11235,Taxi Complaint,19
17056,11236,Taxi Complaint,18
17057,11237,Taxi Complaint,41
17058,11238,Taxi Complaint,122
17059,11239,Taxi Complaint,2
17060,11249,Taxi Complaint,81
17061,11354,Taxi Complaint,26
17062,11355,Taxi Complaint,16
17063,11356,Taxi Complaint,9
17064,11357,Taxi Complaint,11
17065,11358,Taxi Complaint,6
17066,11360,Taxi Complaint,4
17067,11361,Taxi Complaint,4
17068,11362,Taxi Complaint,3
17069,11363,Taxi Complaint,2
17070,11364,Taxi Complaint,6
17071,11365,Taxi Complaint,18
17072,11366,Taxi Complaint,7
17073,11367,Taxi Complaint,20
17074,11368,Taxi Complaint,21
17075,11369,Taxi Complaint,269
17076,11370,Taxi Complaint,23
17077,11371,Taxi Complaint,80
17078,11372,Taxi Complaint,59
17079,11373,Taxi Complaint,53
17080,11374,Taxi Complaint,28
17081,11375,Taxi Complaint,63
17082,11377,Taxi Complaint,77
17083,11378,Taxi Complaint,17
17084,11379,Taxi Complaint,11
17085,11385,Taxi Complaint,22
17086,11411,Taxi Complaint,4
17087,11412,Taxi Complaint,4
17088,11413,Taxi Complaint,6
17089,11414,Taxi Complaint,7
17090,11415,Taxi Complaint,13
17091,11416,Taxi Complaint,1
17092,11417,Taxi Complaint,10
17093,11418,Taxi Complaint,9
17094,11419,Taxi Complaint,13
17095,11420,Taxi Complaint,19
17096,11421,Taxi Complaint,6
17097,11422,Taxi Complaint,11
17098,11423,Taxi Complaint,5
17099,11426,Taxi Complaint,7
17100,11427,Taxi Complaint,2
17101,11428,Taxi Complaint,3
17102,11429,Taxi Complaint,5
17103,11430,Taxi Complaint,353
17104,11432,Taxi Complaint,21
17105,11433,Taxi Complaint,4
17106,11434,Taxi Complaint,31
